sequence
25 84 98 51 69 62 38 27 91 13 48 61 31 97 73 47 83 94 41 93 25 84 98 51 69 62 38 27 91 13 48 61 31 97 73 47 83 94 41 93
14 78 89 0 52 82 69 43 46 6 2 28 9 71 98 38 51 93 56 80 14 78 89 0 52 82 69 43 46 6 2 28 9 71 98 38 51 93 56 80
37 55 46 70 9 62 82 34 81 58 94 27 37 18 84 13 28 66 83 19 37 55 46 70 9 62 82 34 81 58 94 27 37 18 84 13 28 66 83 19
48 58 54 62 80 26 7 74 60 77 33 53 41 2 54 95 12 17 55 94 48 58 54 62 80 26 7 74 60 77 33 53 41 2 54 95 12 17 55 94
72 43 35 20 90 23 12 66 76 52 57 40 72 90 46 68 65 47 1 6 72 43 35 20 90 23 12 66 76 52 57 40 72 90 46 68 65 47 1 6
96 38 54 57 7 98 53 36 31 34 59 90 23 79 31 49 42 2 19 93 96 38 54 57 7 98 53 36 31 34 59 90 23 79 31 49 42 2 19 93
80 69 24 66 65 31 42 4 84 22 49 68 2 11 38 36 71 0 46 75 80 69 24 66 65 31 42 4 84 22 49 68 2 11 38 36 71 0 46 75
16 29 89 50 74 71 85 34 50 26 23 95 89 58 7 56 43 8 79 40 16 29 89 50 74 71 85 34 50 26 23 95 89 58 7 56 43 8 79 40
85 78 15 37 87 24 87 61 43 44 50 46 78 10 54 76 45 13 22 52 85 78 15 37 87 24 87 61 43 44 50 46 78 10 54 76 45 13 22 52
23 86 15 73 99 47 69 86 82 3 42 96 28 60 77 14 85 44 31 88 23 86 15 73 99 47 69 86 82 3 42 96 28 60 77 14 85 44 31 88
23 37 93 26 27 17 5 89 93 78 87 74 30 97 36 62 19 61 27 28 23 37 93 26 27 17 5 89 93 78 87 74 30 97 36 62 19 61 27 28
32 54 7 87 70 77 55 54 25 52 87 94 48 2 54 62 17 55 35 26 32 54 7 87 70 77 55 54 25 52 87 94 48 2 54 62 17 55 35 26
48 26 96 78 57 9 43 55 44 40 54 42 67 37 27 93 99 26 61 23 48 26 96 78 57 9 43 55 44 40 54 42 67 37 27 93 99 26 61 23
53 58 98 4 44 59 18 45 63 59 34 99 99 55 65 15 11 36 3 27 53 58 98 4 44 59 18 45 63 59 34 99 99 55 65 15 11 36 3 27
22 5 77 86 83 75 70 62 16 81 50 32 22 44 97 31 9 24 94 39 22 5 77 86 83 75 70 62 16 81 50 32 22 44 97 31 9 24 94 39
24 67 37 73 21 16 44 25 66 50 50 81 64 96 27 59 51 61 40 71 24 67 37 73 21 16 44 25 66 50 50 81 64 96 27 59 51 61 40 71
33 81 73 69 24 6 23 90 45 58 25 25 16 44 51 0 17 12 94 37 33 81 73 69 24 6 23 90 45 58 25 25 16 44 51 0 17 12 94 37
44 10 85 66 50 3 13 58 2 33 74 73 68 61 29 35 60 39 28 96 44 10 85 66 50 3 13 58 2 33 74 73 68 61 29 35 60 39 28 96
77 4 57 17 42 90 56 68 47 57 76 57 51 77 55 23 17 45 37 60 77 4 57 17 42 90 56 68 47 57 76 57 51 77 55 23 17 45 37 60
32 21 54 8 17 94 69 85 8 19 45 33 79 67 30 73 9 99 43 93 32 21 54 8 17 94 69 85 8 19 45 33 79 67 30 73 9 99 43 93
95 18 73 45 87 62 16 99 77 75 8 68 26 2 88 47 1 73 72 25 95 18 73 45 87 62 16 99 77 75 8 68 26 2 88 47 1 73 72 25
92 47 87 31 30 69 12 49 43 25 0 71 47 17 70 67 28 45 93 7 92 47 87 31 30 69 12 49 43 25 0 71 47 17 70 67 28 45 93 7
91 91 97 85 17 61 8 85 19 26 13 53 98 30 17 59 17 58 56 39 91 91 97 85 17 61 8 85 19 26 13 53 98 30 17 59 17 58 56 39
11 94 36 92 6 89 96 45 34 57 6 79 26 6 74 13 3 54 54 22 11 94 36 92 6 89 96 45 34 57 6 79 26 6 74 13 3 54 54 22
46 63 93 84 47 5 32 54 21 28 54 54 89 37 26 8 17 91 63 8 46 63 93 84 47 5 32 54 21 28 54 54 89 37 26 8 17 91 63 8
67 52 23 47 71 56 91 31 25 50 10 67 89 75 48 3 41 19 49 53 67 52 23 47 71 56 91 31 25 50 10 67 89 75 48 3 41 19 49 53
64 69 46 2 53 71 51 13 45 82 34 11 54 31 97 35 41 89 61 30 64 69 46 2 53 71 51 13 45 82 34 11 54 31 97 35 41 89 61 30
92 39 95 21 26 16 95 73 46 70 2 39 78 2 71 44 90 75 44 86 92 39 95 21 26 16 95 73 46 70 2 39 78 2 71 44 90 75 44 86
73 74 91 6 63 6 74 61 17 33 81 10 64 98 80 46 90 18 40 8 73 74 91 6 63 6 74 61 17 33 81 10 64 98 80 46 90 18 40 8
28 59 70 38 73 74 17 32 37 46 93 62 93 99 24 78 37 15 25 78 28 59 70 38 73 74 17 32 37 46 93 62 93 99 24 78 37 15 25 78
82 21 31 22 10 89 73 82 93 32 98 74 57 75 48 54 65 91 4 77 82 21 31 22 10 89 73 82 93 32 98 74 57 75 48 54 65 91 4 77
48 45 14 57 6 77 58 56 44 93 6 86 28 79 57 23 87 46 35 78 48 45 14 57 6 77 58 56 44 93 6 86 28 79 57 23 87 46 35 78
9 76 20 31 79 45 86 0 72 87 93 11 87 5 56 54 49 53 2 89 9 76 20 31 79 45 86 0 72 87 93 11 87 5 56 54 49 53 2 89
13 23 58 69 69 65 80 39 97 30 51 36 70 63 59 8 82 45 83 15 13 23 58 69 69 65 80 39 97 30 51 36 70 63 59 8 82 45 83 15
20 47 36 32 83 27 61 75 58 14 20 63 10 41 85 53 42 73 71 86 20 47 36 32 83 27 61 75 58 14 20 63 10 41 85 53 42 73 71 86
27 98 76 71 9 24 52 97 93 62 9 49 30 82 88 99 33 58 62 40 27 98 76 71 9 24 52 97 93 62 9 49 30 82 88 99 33 58 62 40
99 7 44 23 85 70 81 84 41 48 39 81 44 61 53 22 77 53 12 36 99 7 44 23 85 70 81 84 41 48 39 81 44 61 53 22 77 53 12 36
40 0 16 36 86 8 26 13 9 66 29 72 79 54 84 41 21 65 87 94 40 0 16 36 86 8 26 13 9 66 29 72 79 54 84 41 21 65 87 94
57 87 42 69 39 97 69 37 85 76 96 52 10 37 89 97 2 60 92 44 57 87 42 69 39 97 69 37 85 76 96 52 10 37 89 97 2 60 92 44
21 77 21 54 57 30 39 49 31 62 45 78 2 11 34 20 73 9 33 1 21 77 21 54 57 30 39 49 31 62 45 78 2 11 34 20 73 9 33 1
68 50 99 33 5 87 99 56 10 91 34 99 92 36 15 51 54 16 19 67 68 50 99 33 5 87 99 56 10 91 34 99 92 36 15 51 54 16 19 67
89 56 4 57 55 0 74 40 80 23 22 71 68 4 71 99 99 6 63 64 89 56 4 57 55 0 74 40 80 23 22 71 68 4 71 99 99 6 63 64
84 94 15 67 81 8 48 42 68 11 42 15 27 98 97 12 78 73 71 76 84 94 15 67 81 8 48 42 68 11 42 15 27 98 97 12 78 73 71 76
14 55 60 66 60 36 14 47 59 89 88 34 17 86 87 25 25 73 97 45 14 55 60 66 60 36 14 47 59 89 88 34 17 86 87 25 25 73 97 45
3 35 89 62 9 53 16 91 7 61 85 81 95 20 35 40 89 27 95 0 3 35 89 62 9 53 16 91 7 61 85 81 95 20 35 40 89 27 95 0
87 4 46 12 2 65 79 46 44 4 76 65 46 6 94 29 56 50 14 26 87 4 46 12 2 65 79 46 44 4 76 65 46 6 94 29 56 50 14 26
97 52 37 91 78 55 10 79 96 23 29 40 0 78 88 44 19 35 30 8 97 52 37 91 78 55 10 79 96 23 29 40 0 78 88 44 19 35 30 8
51 86 1 81 20 71 90 11 40 77 36 42 71 71 82 7 57 46 60 50 51 86 1 81 20 71 90 11 40 77 36 42 71 71 82 7 57 46 60 50
42 63 25 99 3 79 16 79 88 83 59 96 42 64 53 95 69 26 96 74 42 63 25 99 3 79 16 79 88 83 59 96 42 64 53 95 69 26 96 74
41 13 45 53 25 11 41 77 56 92 90 17 35 46 98 91 26 84 18 24 41 13 45 53 25 11 41 77 56 92 90 17 35 46 98 91 26 84 18 24
85 4 29 40 32 88 70 52 45 23 52 27 81 35 7 93 38 55 32 93 85 4 29 40 32 88 70 52 45 23 52 27 81 35 7 93 38 55 32 93
16 23 75 78 67 26 59 98 31 80 4 22 51 5 23 26 0 63 40 77 16 23 75 78 67 26 59 98 31 80 4 22 51 5 23 26 0 63 40 77
24 54 69 10 1 51 90 32 71 62 47 87 92 13 7 4 42 91 47 9 24 54 69 10 1 51 90 32 71 62 47 87 92 13 7 4 42 91 47 9
86 7 59 35 92 68 8 98 48 37 29 61 11 8 60 12 94 24 70 86 86 7 59 35 92 68 8 98 48 37 29 61 11 8 60 12 94 24 70 86
86 12 33 31 12 21 89 57 36 18 97 13 17 87 34 6 65 0 37 8 86 12 33 31 12 21 89 57 36 18 97 13 17 87 34 6 65 0 37 8
71 78 89 9 84 54 63 84 52 60 52 93 22 55 73 86 32 85 64 36 71 78 89 9 84 54 63 84 52 60 52 93 22 55 73 86 32 85 64 36
92 30 13 21 23 42 5 0 79 36 57 53 68 63 92 53 78 98 3 91 92 30 13 21 23 42 5 0 79 36 57 53 68 63 92 53 78 98 3 91
58 39 81 58 21 45 88 72 68 51 83 9 54 83 92 81 98 6 10 88 58 39 81 58 21 45 88 72 68 51 83 9 54 83 92 81 98 6 10 88
47 85 34 38 72 75 8 86 43 42 56 57 10 62 68 50 24 8 3 64 47 85 34 38 72 75 8 86 43 42 56 57 10 62 68 50 24 8 3 64
25 48 55 99 3 99 59 22 69 17 8 38 54 23 21 30 46 21 84 37 25 48 55 99 3 99 59 22 69 17 8 38 54 23 21 30 46 21 84 37
7 49 59 21 67 5 21 92 54 47 23 68 74 52 70 1 60 19 52 2 7 49 59 21 67 5 21 92 54 47 23 68 74 52 70 1 60 19 52 2
10 56 19 6 37 40 74 20 50 91 3 42 84 99 6 30 59 7 94 84 10 56 19 6 37 40 74 20 50 91 3 42 84 99 6 30 59 7 94 84
82 5 78 40 19 63 90 28 45 12 83 73 1 32 32 76 58 24 29 81 82 5 78 40 19 63 90 28 45 12 83 73 1 32 32 76 58 24 29 81
87 72 76 39 5 51 21 51 21 7 47 21 65 67 24 4 43 21 20 10 87 72 76 39 5 51 21 51 21 7 47 21 65 67 24 4 43 21 20 10
83 75 72 95 6 84 81 85 29 10 97 10 4 88 21 40 74 72 9 96 83 75 72 95 6 84 81 85 29 10 97 10 4 88 21 40 74 72 9 96
43 59 46 95 68 47 66 67 25 87 21 53 62 99 49 80 97 90 69 19 43 59 46 95 68 47 66 67 25 87 21 53 62 99 49 80 97 90 69 19
1 85 32 26 76 74 91 57 53 33 70 71 50 18 93 83 17 26 94 1 1 85 32 26 76 74 91 57 53 33 70 71 50 18 93 83 17 26 94 1
9 79 72 4 59 77 51 11 18 79 48 97 67 35 50 62 32 68 30 24 9 79 72 4 59 77 51 11 18 79 48 97 67 35 50 62 32 68 30 24
79 23 43 22 70 25 73 13 43 13 66 1 18 20 61 45 48 99 17 97 79 23 43 22 70 25 73 13 43 13 66 1 18 20 61 45 48 99 17 97
96 52 24 49 38 93 4 38 45 80 22 6 66 67 68 70 13 9 6 24 96 52 24 49 38 93 4 38 45 80 22 6 66 67 68 70 13 9 6 24
9 47 32 86 97 51 95 18 2 41 81 23 54 27 84 11 44 70 16 21 9 47 32 86 97 51 95 18 2 41 81 23 54 27 84 11 44 70 16 21
24 87 60 64 17 99 31 43 89 2 7 70 79 36 15 44 45 66 16 98 24 87 60 64 17 99 31 43 89 2 7 70 79 36 15 44 45 66 16 98
16 96 84 93 58 41 48 98 13 40 49 38 64 96 9 50 86 92 85 70 16 96 84 93 58 41 48 98 13 40 49 38 64 96 9 50 86 92 85 70
90 90 72 91 18 65 52 48 87 47 93 6 69 28 63 34 76 40 22 4 90 90 72 91 18 65 52 48 87 47 93 6 69 28 63 34 76 40 22 4
26 35 62 78 13 67 58 9 75 50 41 14 96 59 0 27 4 9 7 34 26 35 62 78 13 67 58 9 75 50 41 14 96 59 0 27 4 9 7 34
51 14 83 63 85 41 73 85 78 13 76 86 23 62 7 20 32 95 5 84 51 14 83 63 85 41 73 85 78 13 76 86 23 62 7 20 32 95 5 84
39 83 4 64 26 92 63 27 43 49 94 33 21 28 58 99 8 18 12 96 39 83 4 64 26 92 63 27 43 49 94 33 21 28 58 99 8 18 12 96
93 50 82 40 10 40 90 84 73 97 77 90 17 7 46 5 64 27 77 96 93 50 82 40 10 40 90 84 73 97 77 90 17 7 46 5 64 27 77 96
32 48 25 72 21 58 60 33 37 59 56 90 30 57 50 76 73 4 94 30 32 48 25 72 21 58 60 33 37 59 56 90 30 57 50 76 73 4 94 30
3 67 77 63 68 70 3 13 35 97 0 80 78 59 82 0 37 16 26 60 3 67 77 63 68 70 3 13 35 97 0 80 78 59 82 0 37 16 26 60
28 50 35 2 57 65 14 65 6 74 41 84 24 43 80 99 26 82 22 59 28 50 35 2 57 65 14 65 6 74 41 84 24 43 80 99 26 82 22 59
0 21 59 17 92 84 62 29 92 55 52 72 67 23 31 85 96 83 36 87 0 21 59 17 92 84 62 29 92 55 52 72 67 23 31 85 96 83 36 87
26 70 37 32 24 43 43 80 34 93 7 90 54 60 8 99 63 13 72 8 26 70 37 32 24 43 43 80 34 93 7 90 54 60 8 99 63 13 72 8
59 17 78 63 8 21 45 39 46 98 37 53 16 1 31 85 8 54 22 51 59 17 78 63 8 21 45 39 46 98 37 53 16 1 31 85 8 54 22 51
30 65 66 58 73 21 81 69 57 70 58 10 18 29 4 10 64 74 19 67 30 65 66 58 73 21 81 69 57 70 58 10 18 29 4 10 64 74 19 67
86 37 39 6 34 98 51 56 2 4 33 36 92 36 70 12 82 4 23 89 86 37 39 6 34 98 51 56 2 4 33 36 92 36 70 12 82 4 23 89
32 52 13 19 14 32 85 92 67 44 52 43 63 95 23 27 91 21 22 61 32 52 13 19 14 32 85 92 67 44 52 43 63 95 23 27 91 21 22 61
89 8 49 49 9 15 97 89 83 63 3 73 75 77 28 51 78 7 22 52 89 8 49 49 9 15 97 89 83 63 3 73 75 77 28 51 78 7 22 52
64 7 50 63 49 43 0 97 11 91 68 47 87 20 67 32 65 55 69 80 64 7 50 63 49 43 0 97 11 91 68 47 87 20 67 32 65 55 69 80
68 95 55 81 67 13 6 39 28 69 52 39 8 50 88 49 37 27 62 44 68 95 55 81 67 13 6 39 28 69 52 39 8 50 88 49 37 27 62 44
20 86 47 42 42 96 44 17 22 53 67 13 25 48 39 48 85 19 76 82 20 86 47 42 42 96 44 17 22 53 67 13 25 48 39 48 85 19 76 82
54 14 62 49 88 45 31 78 90 65 12 52 32 76 35 62 11 0 7 74 54 14 62 49 88 45 31 78 90 65 12 52 32 76 35 62 11 0 7 74
51 67 95 56 40 37 70 58 59 47 72 54 46 30 78 35 67 34 34 70 51 67 95 56 40 37 70 58 59 47 72 54 46 30 78 35 67 34 34 70
10 43 94 4 85 79 82 97 76 12 1 14 83 83 36 26 25 13 74 75 10 43 94 4 85 79 82 97 76 12 1 14 83 83 36 26 25 13 74 75
83 56 91 86 67 3 96 97 40 31 24 46 21 50 78 27 13 81 81 68 83 56 91 86 67 3 96 97 40 31 24 46 21 50 78 27 13 81 81 68
33 62 14 4 93 46 30 76 15 15 39 21 74 92 66 38 90 87 69 15 33 62 14 4 93 46 30 76 15 15 39 21 74 92 66 38 90 87 69 15
51 54 65 15 47 77 85 73 70 86 57 15 74 83 89 7 45 63 91 9 51 54 65 15 47 77 85 73 70 86 57 15 74 83 89 7 45 63 91 9
51 1 62 76 56 52 52 86 0 29 95 2 39 8 15 92 42 53 79 22 51 1 62 76 56 52 52 86 0 29 95 2 39 8 15 92 42 53 79 22
30 44 37 18 57 0 10 84 40 57 42 29 58 4 52 28 27 26 44 24 30 44 37 18 57 0 10 84 40 57 42 29 58 4 52 28 27 26 44 24
63 83 46 52 45 65 6 97 79 58 59 55 11 25 84 71 45 7 70 76 63 83 46 52 45 65 6 97 79 58 59 55 11 25 84 71 45 7 70 76
58 74 10 57 87 54 25 75 48 62 13 53 29 97 63 26 36 87 65 70 58 74 10 57 87 54 25 75 48 62 13 53 29 97 63 26 36 87 65 70
76 80 65 21 2 20 45 6 75 79 89 22 78 36 16 60 57 70 89 79 76 80 65 21 2 20 45 6 75 79 89 22 78 36 16 60 57 70 89 79
13 76 87 67 20 13 97 46 24 75 44 56 67 46 38 14 55 91 78 75 13 76 87 67 20 13 97 46 24 75 44 56 67 46 38 14 55 91 78 75
46 44 82 63 87 57 75 69 65 52 57 17 60 16 14 48 29 63 57 73 46 44 82 63 87 57 75 69 65 52 57 17 60 16 14 48 29 63 57 73
84 80 47 24 87 59 61 22 91 91 26 56 19 65 50 37 40 89 73 75 84 80 47 24 87 59 61 22 91 91 26 56 19 65 50 37 40 89 73 75
76 62 68 73 62 3 65 71 98 71 30 64 62 65 32 70 88 1 84 75 76 62 68 73 62 3 65 71 98 71 30 64 62 65 32 70 88 1 84 75
68 26 29 96 72 21 91 8 22 49 6 27 64 27 98 72 86 54 65 11 68 26 29 96 72 21 91 8 22 49 6 27 64 27 98 72 86 54 65 11
70 16 71 10 62 60 5 95 20 68 52 35 24 63 44 56 30 62 25 95 70 16 71 10 62 60 5 95 20 68 52 35 24 63 44 56 30 62 25 95
16 1 34 6 2 34 57 87 55 0 55 79 26 94 81 76 66 40 20 32 16 1 34 6 2 34 57 87 55 0 55 79 26 94 81 76 66 40 20 32
84 52 39 31 67 14 13 26 21 6 8 34 58 89 75 11 90 13 14 77 84 52 39 31 67 14 13 26 21 6 8 34 58 89 75 11 90 13 14 77
43 88 75 54 80 0 99 87 91 65 82 82 85 73 2 84 24 22 75 82 43 88 75 54 80 0 99 87 91 65 82 82 85 73 2 84 24 22 75 82
24 44 49 24 60 82 18 43 46 52 33 21 90 87 38 27 65 32 65 0 24 44 49 24 60 82 18 43 46 52 33 21 90 87 38 27 65 32 65 0
3 63 77 4 43 91 68 45 38 5 64 67 89 74 15 94 15 27 37 27 3 63 77 4 43 91 68 45 38 5 64 67 89 74 15 94 15 27 37 27
35 21 55 66 68 40 77 0 77 42 83 63 19 23 96 29 91 16 35 53 35 21 55 66 68 40 77 0 77 42 83 63 19 23 96 29 91 16 35 53
57 76 63 4 80 0 59 58 44 55 73 67 67 65 74 48 35 79 99 63 57 76 63 4 80 0 59 58 44 55 73 67 67 65 74 48 35 79 99 63
8 81 67 9 65 73 16 27 90 91 94 6 27 28 36 88 72 72 37 1 8 81 67 9 65 73 16 27 90 91 94 6 27 28 36 88 72 72 37 1
41 94 68 70 39 35 17 4 27 11 11 23 28 74 38 17 83 49 74 39 41 94 68 70 39 35 17 4 27 11 11 23 28 74 38 17 83 49 74 39
82 43 89 20 99 57 60 58 69 41 13 26 65 80 67 90 78 55 80 71 82 43 89 20 99 57 60 58 69 41 13 26 65 80 67 90 78 55 80 71
25 77 39 1 3 98 2 6 60 75 53 33 94 58 17 16 20 6 91 50 25 77 39 1 3 98 2 6 60 75 53 33 94 58 17 16 20 6 91 50
85 73 77 12 31 46 76 18 8 78 81 92 75 77 46 97 33 74 80 94 85 73 77 12 31 46 76 18 8 78 81 92 75 77 46 97 33 74 80 94
66 80 39 32 50 29 48 96 38 95 59 49 97 17 10 85 78 43 3 29 66 80 39 32 50 29 48 96 38 95 59 49 97 17 10 85 78 43 3 29
20 47 1 11 78 29 36 32 10 95 18 14 36 96 38 44 7 32 82 54 20 47 1 11 78 29 36 32 10 95 18 14 36 96 38 44 7 32 82 54
20 40 69 59 76 58 31 81 52 1 84 87 98 84 59 62 55 97 67 98 20 40 69 59 76 58 31 81 52 1 84 87 98 84 59 62 55 97 67 98
95 38 84 43 1 68 71 64 0 29 21 48 54 12 58 12 24 39 64 20 95 38 84 43 1 68 71 64 0 29 21 48 54 12 58 12 24 39 64 20
71 50 74 26 56 43 81 25 6 42 42 71 88 67 57 87 25 30 79 38 71 50 74 26 56 43 81 25 6 42 42 71 88 67 57 87 25 30 79 38
2 73 56 34 71 50 4 83 75 54 4 28 51 84 90 3 82 48 80 52 2 73 56 34 71 50 4 83 75 54 4 28 51 84 90 3 82 48 80 52
55 7 74 69 71 26 45 63 37 11 48 8 58 29 56 86 71 71 46 68 55 7 74 69 71 26 45 63 37 11 48 8 58 29 56 86 71 71 46 68
86 10 52 75 46 92 45 22 87 37 85 60 62 9 53 4 84 7 9 89 86 10 52 75 46 92 45 22 87 37 85 60 62 9 53 4 84 7 9 89
97 71 40 64 34 45 0 26 33 97 70 67 88 9 89 67 16 89 90 77 97 71 40 64 34 45 0 26 33 97 70 67 88 9 89 67 16 89 90 77
11 16 51 38 73 83 76 1 85 76 65 25 57 70 12 29 28 57 54 11 11 16 51 38 73 83 76 1 85 76 65 25 57 70 12 29 28 57 54 11
73 53 10 97 0 47 21 24 39 41 72 32 49 73 31 70 65 66 10 35 73 53 10 97 0 47 21 24 39 41 72 32 49 73 31 70 65 66 10 35
32 2 93 97 36 65 44 81 92 63 0 92 86 46 47 8 55 9 62 48 32 2 93 97 36 65 44 81 92 63 0 92 86 46 47 8 55 9 62 48
39 8 48 76 56 79 78 6 95 22 13 2 6 45 64 15 13 65 58 38 39 8 48 76 56 79 78 6 95 22 13 2 6 45 64 15 13 65 58 38
44 46 21 50 65 46 4 34 74 27 11 39 70 12 40 37 65 81 55 61 44 46 21 50 65 46 4 34 74 27 11 39 70 12 40 37 65 81 55 61
24 8 22 39 81 97 0 14 90 82 43 18 11 44 28 51 25 29 31 58 24 8 22 39 81 97 0 14 90 82 43 18 11 44 28 51 25 29 31 58
55 92 99 66 85 25 7 14 39 90 46 30 24 6 84 29 33 92 57 88 55 92 99 66 85 25 7 14 39 90 46 30 24 6 84 29 33 92 57 88
94 84 81 70 52 63 2 64 21 35 65 22 26 27 93 12 87 63 83 66 94 84 81 70 52 63 2 64 21 35 65 22 26 27 93 12 87 63 83 66
31 34 24 43 70 48 27 21 62 76 46 17 20 93 26 68 6 41 99 74 31 34 24 43 70 48 27 21 62 76 46 17 20 93 26 68 6 41 99 74
91 51 92 13 95 49 12 68 48 70 20 58 0 54 49 92 15 43 46 50 91 51 92 13 95 49 12 68 48 70 20 58 0 54 49 92 15 43 46 50
84 93 60 67 82 4 14 55 92 38 59 5 86 98 67 73 87 19 17 72 84 93 60 67 82 4 14 55 92 38 59 5 86 98 67 73 87 19 17 72
98 40 62 90 17 3 38 93 5 17 93 78 1 12 0 62 16 20 55 75 98 40 62 90 17 3 38 93 5 17 93 78 1 12 0 62 16 20 55 75
93 77 64 23 82 50 61 75 78 5 10 30 80 50 64 56 70 64 90 43 93 77 64 23 82 50 61 75 78 5 10 30 80 50 64 56 70 64 90 43
65 89 54 96 77 28 18 55 33 58 27 39 40 98 53 8 10 1 97 40 65 89 54 96 77 28 18 55 33 58 27 39 40 98 53 8 10 1 97 40
63 24 8 14 90 63 93 41 14 68 4 90 35 27 65 52 26 16 39 88 63 24 8 14 90 63 93 41 14 68 4 90 35 27 65 52 26 16 39 88
31 74 80 19 98 23 95 99 99 95 74 6 49 63 85 38 15 80 43 12 31 74 80 19 98 23 95 99 99 95 74 6 49 63 85 38 15 80 43 12
48 22 16 86 87 14 62 16 13 63 92 91 39 84 35 13 66 87 33 25 48 22 16 86 87 14 62 16 13 63 92 91 39 84 35 13 66 87 33 25
0 99 37 97 88 20 55 45 59 85 54 97 66 92 46 98 35 43 18 0 0 99 37 97 88 20 55 45 59 85 54 97 66 92 46 98 35 43 18 0
31 4 16 34 83 82 41 57 26 4 95 38 75 3 30 88 92 17 46 68 31 4 16 34 83 82 41 57 26 4 95 38 75 3 30 88 92 17 46 68
35 9 52 75 17 48 43 82 36 45 80 19 80 32 97 79 93 47 40 40 35 9 52 75 17 48 43 82 36 45 80 19 80 32 97 79 93 47 40 40
68 27 86 48 22 70 6 16 53 58 9 75 98 35 42 22 71 28 68 64 68 27 86 48 22 70 6 16 53 58 9 75 98 35 42 22 71 28 68 64
15 3 80 49 16 89 11 78 7 23 78 77 84 51 0 20 70 71 46 1 15 3 80 49 16 89 11 78 7 23 78 77 84 51 0 20 70 71 46 1
19 42 32 54 33 52 54 45 97 97 17 54 95 65 10 66 22 80 61 51 19 42 32 54 33 52 54 45 97 97 17 54 95 65 10 66 22 80 61 51
1 76 95 90 37 58 29 95 20 66 49 80 50 45 18 59 20 78 64 11 1 76 95 90 37 58 29 95 20 66 49 80 50 45 18 59 20 78 64 11
58 67 58 94 8 61 20 36 72 44 55 60 53 70 29 23 87 28 23 57 58 67 58 94 8 61 20 36 72 44 55 60 53 70 29 23 87 28 23 57
38 70 65 17 34 46 35 94 29 28 15 92 54 68 82 75 24 59 62 15 38 70 65 17 34 46 35 94 29 28 15 92 54 68 82 75 24 59 62 15
37 8 14 47 71 6 44 66 22 15 29 5 81 73 85 16 73 99 56 79 37 8 14 47 71 6 44 66 22 15 29 5 81 73 85 16 73 99 56 79
31 84 36 98 37 43 61 63 85 78 51 72 51 2 81 29 27 0 75 92 31 84 36 98 37 43 61 63 85 78 51 72 51 2 81 29 27 0 75 92
17 94 83 55 3 38 29 16 37 73 65 62 47 88 39 17 21 3 0 32 17 94 83 55 3 38 29 16 37 73 65 62 47 88 39 17 21 3 0 32
44 35 60 34 47 62 99 82 40 55 64 50 90 38 4 45 8 53 93 29 44 35 60 34 47 62 99 82 40 55 64 50 90 38 4 45 8 53 93 29
27 26 9 71 21 48 21 35 3 13 20 26 9 69 92 48 43 53 71 45 27 26 9 71 21 48 21 35 3 13 20 26 9 69 92 48 43 53 71 45
75 18 27 14 37 0 24 30 55 66 38 97 96 51 35 79 9 79 80 5 75 18 27 14 37 0 24 30 55 66 38 97 96 51 35 79 9 79 80 5
57 97 71 17 27 43 9 33 93 77 86 54 50 69 43 32 36 79 94 15 57 97 71 17 27 43 9 33 93 77 86 54 50 69 43 32 36 79 94 15
86 4 98 16 52 83 81 81 43 69 74 93 13 11 51 62 48 24 15 9 86 4 98 16 52 83 81 81 43 69 74 93 13 11 51 62 48 24 15 9
56 48 85 35 78 59 73 83 12 65 36 74 54 49 34 83 99 68 80 46 56 48 85 35 78 59 73 83 12 65 36 74 54 49 34 83 99 68 80 46
27 57 35 15 82 23 98 96 75 28 91 41 2 56 19 43 39 23 43 15 27 57 35 15 82 23 98 96 75 28 91 41 2 56 19 43 39 23 43 15
4 78 0 64 46 73 48 27 16 93 83 10 85 44 19 66 96 51 74 41 4 78 0 64 46 73 48 27 16 93 83 10 85 44 19 66 96 51 74 41
80 59 98 41 0 30 9 24 33 78 70 85 63 90 77 17 35 78 31 53 80 59 98 41 0 30 9 24 33 78 70 85 63 90 77 17 35 78 31 53
7 6 73 42 58 75 52 36 28 93 9 8 16 6 45 76 80 7 61 62 7 6 73 42 58 75 52 36 28 93 9 8 16 6 45 76 80 7 61 62
63 63 86 28 6 12 95 38 42 20 50 61 73 49 46 63 4 51 9 92 63 63 86 28 6 12 95 38 42 20 50 61 73 49 46 63 4 51 9 92
21 24 47 83 69 1 97 63 5 70 98 82 75 97 50 52 67 29 17 16 21 24 47 83 69 1 97 63 5 70 98 82 75 97 50 52 67 29 17 16
66 2 97 60 46 11 41 48 26 74 86 11 94 13 7 48 18 22 66 51 66 2 97 60 46 11 41 48 26 74 86 11 94 13 7 48 18 22 66 51
45 8 95 29 11 63 95 81 82 23 21 16 80 0 89 97 5 39 99 93 45 8 95 29 11 63 95 81 82 23 21 16 80 0 89 97 5 39 99 93
77 97 80 13 64 83 58 94 29 20 71 93 11 95 35 53 5 74 61 4 77 97 80 13 64 83 58 94 29 20 71 93 11 95 35 53 5 74 61 4
4 55 25 13 49 46 75 20 49 60 84 19 38 0 74 48 67 60 51 51 4 55 25 13 49 46 75 20 49 60 84 19 38 0 74 48 67 60 51 51
